route_id,timestamp,origin,destination,weather,traffic_density,vehicle_type,package_weight_kg,driver_experience_years,baseline_duration_mins,actual_duration_mins
ROUTE_02369,2026-05-10 19:05:00,Warehouse_B,Distribution_Center_South,stormy,high,truck,44.4642456148557,5.0,125.34720418591765,362.1336197676151
ROUTE_02370,2026-04-10 00:17:00,Warehouse_C,Distribution_Center_North,sunny,low,truck,88.85495106818652,23.0,286.5487919208712,314.0754493579324
ROUTE_02371,2026-03-25 17:53:00,Metro_Hub_East,Distribution_Center_North,rainy,low,truck,80.01353958807306,23.0,186.1902371273319,228.20113107901201
ROUTE_02372,2026-04-11 05:21:00,Distribution_Center_South,Metro_Hub_West,rainy,,truck,102.24450174383928,7.0,128.75831012001595,191.49353012849028
ROUTE_02373,2026-02-28 23:00:00,Distribution_Center_North,Warehouse_A,stormy,medium,truck,84.6366750669609,20.0,286.39257969908056,648.2481557024302
ROUTE_02374,18/05/2026 22:31,Distribution_Center_North,Warehouse_C,snowy,medium,van,54.44207389986703,1.0,118.85090256030864,228.4228006544871
ROUTE_02375,2026-04-06 10:39:00,Metro_Hub_West,Warehouse_A,,medium,van,82.39116157535973,14.0,55.61509242229854,65.89773511062025
ROUTE_02376,2026-01-12 14:11:00,Warehouse_C,Warehouse_B,rainy,high,truck,36.668835039373135,999.0,299.14919972204336,588.841019747028
ROUTE_02377,2026-04-21 08:30:00,Metro_Hub_West,Warehouse_A,stormy,low,truck,40.22605235949446,4.0,102.31812855090674,216.68964422120624
ROUTE_02378,2026/03/15 22:32:00,Distribution_Center_North,Warehouse_C,stormy,medium,electric,95.73329339089123,17.0,259.83961914889403,522.0035350159303
ROUTE_02379,15/03/2026 15:10,Distribution_Center_South,Distribution_Center_North,sunny,low,truck,56.33824438618195,21.0,74.69601460223356,71.62243952743323
ROUTE_02380,2026/04/30 16:56:00,Distribution_Center_South,Warehouse_A,stormy,jam,electric,96.81373915961053,14.0,227.46557237989208,778.8487024000374
ROUTE_02381,2026/03/21 21:17:00,Distribution_Center_North,Metro_Hub_East,stormy,medium,truck,99.57857297185201,16.0,171.60133650750805,413.27094956716996
ROUTE_02382,2026-02-26 10:49:00,Warehouse_B,Distribution_Center_South,snowy,low,van,103.61966883104763,14.0,294.844770738335,471.92213223507997
ROUTE_02383,2026-02-23 12:13:00,Metro_Hub_West,Warehouse_B,snowy,high,truck,110.41305212173884,16.0,179.26419614494787,436.3283797744926
ROUTE_02384,21/05/2026 05:51,Warehouse_B,Warehouse_C,rainy,jam,electric,54.56330035902907,24.0,36.754091010530615,69.03790558717563
ROUTE_02385,2026/03/07 15:28:00,Metro_Hub_West,Warehouse_C,snowy,low,truck,41.669684106930966,20.0,193.04705719850372,288.47244365273696
ROUTE_02386,2026-04-22 23:15:00,Distribution_Center_South,Distribution_Center_North,stormy,jam,van,71.95285585832309,8.0,69.23544321088903,254.3139056508093
ROUTE_02387,2026/04/03 01:21:00,Warehouse_B,Warehouse_A,stormy,jam,van,47.68482869532717,24.0,245.60604712616353,731.0541299248277
ROUTE_02388,14/02/2026 10:39,Metro_Hub_West,Warehouse_A,snowy,high,van,74.12352918202679,3.0,261.27341305227276,612.4203899863792
ROUTE_02389,2026/03/13 18:38:00,Warehouse_C,Metro_Hub_West,stormy,,truck,86.14237420403983,19.0,160.16525007457287,306.49513785079733
ROUTE_02390,2026-04-19 01:09:00,Warehouse_A,Warehouse_C,rainy,medium,truck,84.16657712659574,1.0,241.46979340412062,423.27302270801937
ROUTE_02391,2026-03-11 14:05:00,Metro_Hub_East,Distribution_Center_North,,medium,truck,48.07358200731395,2.0,69.17989858003338,100.36031047985347
ROUTE_02392,21/01/2026 12:22,Distribution_Center_North,Distribution_Center_South,stormy,low,electric,24.188923195356573,15.0,162.86111036462444,258.3277928495191
ROUTE_02393,2026/05/10 00:39:00,Metro_Hub_West,Warehouse_B,snowy,jam,electric,54.510873923153866,22.0,136.36495146645785,326.6113322125498
ROUTE_02394,2026-02-21 07:39:00,Warehouse_C,Metro_Hub_West,rainy,medium,electric,21.398326569419506,10.0,195.05569450433197,248.55838176797045
ROUTE_02395,2026/02/22 08:30:00,Distribution_Center_South,Warehouse_A,rainy,medium,electric,107.36115904613796,18.0,42.00884097685319,60.021035999383734
ROUTE_02396,2026-01-31 16:07:00,Warehouse_A,Warehouse_C,rainy,medium,electric,44.7759079848536,22.0,233.0731663271294,258.1986348400478
ROUTE_02397,2026/03/26 22:01:00,Metro_Hub_East,Distribution_Center_North,sunny,low,truck,22.762870930682237,14.0,51.364908158164596,49.772333211312436
ROUTE_02398,2026-04-16 22:57:00,Metro_Hub_West,Metro_Hub_East,snowy,,van,7.926492389161351,17.0,207.2473097331445,275.52760778873505
ROUTE_02399,2026/04/28 23:53:00,Distribution_Center_South,Warehouse_A,sunny,high,electric,79.2695744229457,13.0,34.98345089578494,48.14604986881551
ROUTE_02400,2026/02/17 17:16:00,Metro_Hub_West,Distribution_Center_South,snowy,low,van,78.24376650729548,1.0,254.60977721431698,453.5648914782799
ROUTE_02401,29/03/2026 17:47,Warehouse_A,Metro_Hub_West,snowy,high,van,44.16947915684854,5.0,77.16890016042095,168.6186374217053
ROUTE_02402,26/03/2026 04:38,Warehouse_C,Warehouse_B,sunny,medium,electric,13.246867217479865,13.0,169.18431851378742,176.9814420498712
ROUTE_02403,2026-01-18 11:14:00,Warehouse_A,Distribution_Center_South,sunny,jam,van,52.10732291295168,14.0,100.60308400645722,195.11325425895285
ROUTE_02404,2026/04/07 06:26:00,Metro_Hub_West,Distribution_Center_North,stormy,high,electric,40.79001193229026,24.0,225.1147445564885,461.20991433624476
ROUTE_02405,2026/05/05 14:07:00,Warehouse_B,Metro_Hub_West,snowy,medium,van,82.86887356952607,3.0,116.76479705122473,233.53189259963787
ROUTE_02406,2026-01-11 12:19:00,Warehouse_C,Distribution_Center_North,sunny,jam,truck,74.66461368705939,15.0,225.64448226884565,472.4551488203288
ROUTE_02407,2026/04/10 17:20:00,Distribution_Center_North,Warehouse_C,sunny,jam,electric,46.9282787427171,19.0,106.91522584557866,167.16610537739032
ROUTE_02408,20/04/2026 15:36,Distribution_Center_South,Warehouse_B,stormy,jam,electric,30.05764373932386,17.0,233.1677345526552,699.4347874699606
ROUTE_02409,21/04/2026 00:18,Warehouse_B,Metro_Hub_West,stormy,low,truck,118.62413610789307,3.0,38.26348401096414,92.6332007681336
ROUTE_02410,2026-05-12 14:45:00,Metro_Hub_West,Metro_Hub_East,stormy,medium,van,57.21018643755321,16.0,106.49406055093908,205.97135683532917
ROUTE_02411,2026-01-05 02:00:00,Distribution_Center_North,Warehouse_A,sunny,high,van,84.15153711472726,14.0,164.6310467388753,235.37925051435693
ROUTE_02412,31/03/2026 01:43,Warehouse_A,Metro_Hub_West,,low,electric,21.16359127151149,12.0,42.166087118325876,36.43151303822113
ROUTE_02413,2026-05-10 06:30:00,Warehouse_B,Metro_Hub_East,,jam,truck,60.84281546083075,12.0,80.22919657024524,173.2763993448052
ROUTE_02414,2026-04-07 14:43:00,Metro_Hub_West,Distribution_Center_South,rainy,jam,truck,8.166722784988531,11.0,282.3249850431249,634.4395355980918
ROUTE_02415,2026-05-02 19:02:00,Distribution_Center_North,Warehouse_A,rainy,high,van,63.12733855970174,17.0,293.74525159865107,481.77720624278845
ROUTE_02416,2026/05/07 04:04:00,Warehouse_C,Distribution_Center_North,rainy,jam,van,115.86200181853577,8.0,229.7324857954311,576.9990731562962
ROUTE_02417,2026-02-09 20:19:00,Warehouse_A,Distribution_Center_South,sunny,,truck,49.183771993367024,17.0,98.09401366656647,104.26059603046684
ROUTE_02418,2026-01-30 07:00:00,Distribution_Center_North,Metro_Hub_West,,jam,van,9.484541446114832,21.0,100.33971026771162,162.25360347841428
ROUTE_02419,03/03/2026 01:49,Warehouse_A,Distribution_Center_North,sunny,medium,van,8.559915955724506,23.0,204.36339660466967,189.83667821639207
ROUTE_02420,2026/02/12 00:53:00,Distribution_Center_North,Warehouse_B,snowy,medium,van,49.61847739388999,20.0,61.75189648164948,102.7680747832814
ROUTE_02421,08/01/2026 23:15,Distribution_Center_South,Warehouse_C,rainy,,truck,,11.0,286.04353271619897,306.83389313333936
ROUTE_02422,2026/04/18 07:57:00,Warehouse_C,Warehouse_A,sunny,medium,truck,7.68549107774138,2.0,90.69948286774984,114.55212604333605
ROUTE_02423,2026-03-21 02:31:00,Warehouse_B,Metro_Hub_West,snowy,high,truck,91.96456560427033,10.0,299.9016188648698,772.536408801856
ROUTE_02424,08/04/2026 04:39,Distribution_Center_North,Warehouse_B,rainy,low,van,57.730146021417426,10.0,163.8481247316643,202.82900128546265
ROUTE_02425,2026-05-30 06:39:00,Warehouse_A,Warehouse_B,snowy,medium,van,38.26314877685527,11.0,238.28609702809283,419.8349587034883
ROUTE_02426,31/01/2026 02:52,Warehouse_C,Warehouse_B,stormy,high,electric,108.50956604689529,6.0,30.58970551650045,84.15732799239953
ROUTE_02427,2026/03/10 15:47:00,Warehouse_B,Metro_Hub_West,sunny,high,electric,18.355980423060444,4.0,269.9615292829433,358.06250831229147
ROUTE_02428,2026-03-03 19:26:00,Warehouse_A,Distribution_Center_South,,jam,electric,114.93066532986171,24.0,102.90055209075672,190.91569612085084
ROUTE_02429,2026-02-19 02:21:00,Warehouse_C,Distribution_Center_North,rainy,jam,van,41.10617249839557,12.0,210.34292102797764,478.5926583179191
ROUTE_02430,2026-02-14 10:56:00,Warehouse_A,Warehouse_B,sunny,low,truck,107.16642231549834,,247.7159258142692,360.6072060645366
ROUTE_02431,2026-02-01 00:30:00,Metro_Hub_West,Warehouse_B,sunny,high,truck,74.33843079513808,23.0,74.31988995093056,107.66084277584268
ROUTE_02432,2026/01/12 08:02:00,Metro_Hub_East,Warehouse_C,rainy,high,truck,100.07134637027106,23.0,149.47755995889182,272.01763391668425
ROUTE_02433,2026-02-05 13:08:00,Metro_Hub_East,Distribution_Center_South,stormy,jam,van,,13.0,163.33570397601932,496.74470910436634
ROUTE_02434,2026/04/02 15:08:00,Warehouse_C,Warehouse_A,sunny,medium,van,38.16662534915576,5.0,114.27225564158522,134.62062700444815
ROUTE_02435,2026/02/12 09:34:00,Metro_Hub_West,Distribution_Center_North,snowy,low,electric,115.53058082187319,6.0,160.074074026825,275.9614367311381
ROUTE_02436,03/03/2026 02:45,Warehouse_B,Warehouse_C,stormy,jam,van,49.79041791377834,1.0,115.73732756694127,431.7544730819233
ROUTE_02437,2026/04/09 09:33:00,Warehouse_B,Warehouse_A,sunny,jam,van,49.333869044746066,6.0,127.40189116490649,248.0394591784917
ROUTE_02438,16/05/2026 08:18,Warehouse_A,Warehouse_B,stormy,high,van,44.144516989268155,18.0,210.7194182497395,490.7165223463147
ROUTE_02439,09/04/2026 10:54,Warehouse_C,Metro_Hub_East,sunny,low,electric,67.2618748449723,22.0,200.8001824423492,177.42478461257483
ROUTE_02440,2026-01-30 08:55:00,Metro_Hub_West,Metro_Hub_East,sunny,low,electric,22.726679965526017,9.0,92.71174596533182,82.00781505003364
ROUTE_02441,2026/03/15 23:55:00,Distribution_Center_North,Distribution_Center_South,sunny,medium,truck,68.67682081617129,,272.32037889476464,385.5660065335934
ROUTE_02442,16/02/2026 16:51,Metro_Hub_East,Metro_Hub_West,sunny,high,electric,67.29605342715047,15.0,262.95290733127547,336.0372198516441
ROUTE_02443,2026/04/02 02:39:00,Metro_Hub_West,Distribution_Center_South,snowy,high,truck,92.61870844956005,8.0,167.45249280628693,425.5876595571569
ROUTE_02444,26/01/2026 11:57,Warehouse_B,Warehouse_C,rainy,high,truck,100.86974562282234,19.0,146.97770052785262,285.3662037315749
ROUTE_02445,20/02/2026 02:02,Metro_Hub_West,Warehouse_C,rainy,jam,truck,55.65075528592877,24.0,131.75111540570938,297.0239271914807
ROUTE_02446,2026/04/18 18:03:00,Metro_Hub_East,Warehouse_A,rainy,medium,van,39.76832367542178,16.0,220.96233803993857,314.2387584359962
ROUTE_02447,2026/04/15 00:33:00,Distribution_Center_North,Warehouse_B,stormy,low,van,,6.0,211.34983544655702,354.0969367656235
ROUTE_02448,2026/05/09 19:29:00,Distribution_Center_North,Warehouse_B,rainy,low,truck,27.381741221060274,6.0,82.96876387325423,111.98565428755018
ROUTE_02449,20/04/2026 09:11,Distribution_Center_South,Distribution_Center_North,snowy,medium,van,11.629471952887862,22.0,211.29366845109755,309.66577873844295
ROUTE_02450,2026-02-20 11:27:00,Warehouse_A,Warehouse_B,rainy,low,truck,44.381517565992034,3.0,98.15642240755079,140.87381956171822
ROUTE_02451,2026-03-03 19:03:00,Warehouse_A,Metro_Hub_West,rainy,jam,van,36.078484595040074,10.0,35.0107508613519,77.6767073948551
ROUTE_02452,20/03/2026 18:00,Warehouse_A,Metro_Hub_East,snowy,,truck,116.13799937463685,,218.7863429350918,440.8177554051359
ROUTE_02453,21/02/2026 12:47,Warehouse_C,Distribution_Center_North,stormy,jam,truck,69.13651501875505,999.0,204.09427266440238,878.1249817963651
ROUTE_02454,2026/01/17 06:44:00,Warehouse_B,Metro_Hub_West,stormy,high,van,,4.0,140.9185008410722,340.1950924600235
ROUTE_02455,31/03/2026 12:54,Metro_Hub_West,Warehouse_A,snowy,high,van,71.75377411427503,12.0,171.93523509826665,357.99688567723075
ROUTE_02456,2026/01/24 05:27:00,Warehouse_B,Warehouse_A,stormy,jam,truck,21.007620654754984,6.0,285.7356817605551,1085.0586701787624
ROUTE_02457,08/03/2026 04:47,Distribution_Center_South,Warehouse_C,rainy,jam,truck,56.06503115825333,11.0,190.7040488444682,493.575527181166
ROUTE_02458,2026/04/21 17:24:00,Metro_Hub_East,Metro_Hub_West,,jam,truck,77.01694696342234,12.0,207.6286625408635,448.3800375904733
ROUTE_02459,17/04/2026 20:29,Distribution_Center_South,Warehouse_B,stormy,high,electric,61.22325065613191,999.0,47.25605665626809,127.49933521262193
ROUTE_02460,2026-03-07 21:39:00,Distribution_Center_South,Metro_Hub_West,rainy,high,truck,51.20456207524729,18.0,74.8185043822838,134.24155212611032
ROUTE_02461,2026/03/13 13:45:00,Distribution_Center_North,Metro_Hub_East,stormy,jam,truck,119.29256472346529,7.0,111.2571146311288,496.85570649069706
ROUTE_02462,2026-03-20 08:01:00,Warehouse_A,Warehouse_B,snowy,jam,electric,106.2361976471266,7.0,175.63241586759864,545.1888212106624
ROUTE_02463,2026-01-05 06:07:00,Metro_Hub_West,Warehouse_B,snowy,jam,truck,76.69168518833561,11.0,239.6795419154967,783.3670550070855
ROUTE_02464,24/04/2026 16:12,Warehouse_C,Distribution_Center_South,rainy,low,electric,70.47839653596252,4.0,116.73503700291849,155.52399593062384
ROUTE_02465,2026/05/11 16:31:00,Warehouse_B,Warehouse_C,stormy,high,truck,76.37595517982717,20.0,126.22325622926897,339.4011748202183
ROUTE_02466,25/01/2026 08:48,Warehouse_C,Distribution_Center_North,sunny,low,electric,28.150892399579824,1.0,99.16073899691219,97.98061729156987
ROUTE_02467,2026-03-04 00:51:00,Warehouse_A,Metro_Hub_East,rainy,low,electric,50.44084047539664,13.0,98.74451890973259,112.33623247742784
ROUTE_02468,18/02/2026 13:09,Warehouse_A,Metro_Hub_West,stormy,medium,electric,9.537846282453422,18.0,286.19323839159506,507.4695241241072
ROUTE_02469,2026-05-20 06:14:00,Warehouse_B,Distribution_Center_North,snowy,medium,electric,59.68779431098507,9.0,201.5734384971003,342.7477514194107
ROUTE_02470,2026-05-04 21:49:00,Distribution_Center_North,Distribution_Center_South,sunny,low,electric,67.44782715513126,24.0,72.09333575578565,66.35801297757853
ROUTE_02471,2026-02-06 14:46:00,Metro_Hub_East,Metro_Hub_West,sunny,,truck,31.1912196518691,24.0,225.00711608275017,
ROUTE_02472,2026-03-10 18:02:00,Metro_Hub_West,Warehouse_B,sunny,high,electric,115.86331742403408,9.0,224.9457087072078,348.823096592987
ROUTE_02473,29/03/2026 16:07,Distribution_Center_South,Warehouse_A,stormy,,truck,109.58728025778284,23.0,209.94695293450036,403.60024503947625
ROUTE_02474,07/05/2026 20:23,Distribution_Center_North,Metro_Hub_West,sunny,jam,electric,88.04647207742917,9.0,66.37452017447917,134.30772620234544
ROUTE_02475,18/05/2026 21:52,Warehouse_A,Distribution_Center_South,snowy,,van,66.33946230801669,10.0,140.15770053678847,214.34244762360402
ROUTE_02476,2026/01/21 09:44:00,Warehouse_A,Distribution_Center_North,stormy,high,truck,105.04645335948376,2.0,58.824209233491544,195.51236842848743
ROUTE_02477,13/01/2026 09:01,Metro_Hub_West,Metro_Hub_East,sunny,jam,van,20.025019539698235,6.0,250.48753610487685,452.6094607053097
ROUTE_02478,23/01/2026 11:33,Distribution_Center_North,Warehouse_B,stormy,,electric,95.90862634161178,15.0,206.8964786580382,371.31448646992993
ROUTE_02479,12/02/2026 04:46,Distribution_Center_South,Warehouse_C,stormy,medium,van,19.354393606187553,3.0,166.94506292731097,351.9085560079282
ROUTE_02480,2026-05-09 03:48:00,Distribution_Center_South,Warehouse_A,stormy,jam,truck,96.33422619318162,11.0,122.61417865516108,497.557593486273
ROUTE_02481,26/02/2026 04:13,Warehouse_A,Distribution_Center_South,snowy,jam,van,36.71327034890605,6.0,79.74735811349703,231.820159836903
ROUTE_02482,2026-05-12 05:36:00,Metro_Hub_East,Metro_Hub_West,snowy,medium,van,105.86541681709173,3.0,58.740848984939134,120.60524692225984
ROUTE_02483,15/03/2026 09:08,Distribution_Center_South,Distribution_Center_North,stormy,jam,van,,,291.6949640349629,1005.8119084668787
ROUTE_02484,01/06/2026 04:43,Distribution_Center_South,Metro_Hub_East,rainy,jam,truck,22.1115364815883,11.0,83.90513332812623,200.82311166479573
ROUTE_02485,2026/02/27 10:20:00,Warehouse_B,Distribution_Center_North,sunny,low,truck,58.207694582520254,15.0,46.16614921477413,52.966990289092145
ROUTE_02486,2026/03/31 04:22:00,Metro_Hub_East,Distribution_Center_South,snowy,jam,van,117.81354848870879,13.0,289.650028489274,930.7065040676215
ROUTE_02487,2026-05-15 09:41:00,Warehouse_B,Metro_Hub_West,stormy,low,van,60.59185513691186,20.0,178.21697016661332,301.8458530708555
ROUTE_02488,09/05/2026 23:23,Warehouse_C,Distribution_Center_South,rainy,medium,truck,104.3079650891727,10.0,245.0973184476086,397.39788057150855
ROUTE_02489,2026-03-28 22:21:00,Distribution_Center_North,Warehouse_B,snowy,medium,truck,72.70412504510178,6.0,41.81677874354601,85.50421270090149
ROUTE_02490,2026-02-24 11:32:00,Warehouse_A,Metro_Hub_East,rainy,jam,van,48.16293941075421,15.0,183.07538151950675,382.30019915874743
ROUTE_02491,22/05/2026 12:12,Distribution_Center_South,Warehouse_B,rainy,high,electric,37.865108885475074,18.0,137.51669031185867,200.84041889968952
ROUTE_02492,2026/01/15 05:47:00,Warehouse_C,Metro_Hub_East,snowy,low,truck,28.370655474900037,18.0,238.43039727446853,372.57827703428285
ROUTE_02493,13/03/2026 16:16,Warehouse_B,Distribution_Center_North,sunny,jam,truck,92.60679200843518,-1.0,40.37492432254582,101.6094251497134
ROUTE_02494,2026-05-19 04:20:00,Distribution_Center_South,Warehouse_C,snowy,jam,electric,49.452158284648206,15.0,138.45645351163586,363.09165847553317
ROUTE_02495,2026/01/28 05:12:00,Distribution_Center_North,Metro_Hub_West,rainy,high,truck,63.79667815308638,18.0,245.74982326127292,429.41173612748196
ROUTE_02496,2026/05/19 10:15:00,Warehouse_B,Distribution_Center_South,stormy,low,electric,61.61743020013592,18.0,171.12826145235988,282.4063769470302
ROUTE_02497,2026/04/05 06:57:00,Metro_Hub_East,Warehouse_C,stormy,medium,van,71.38708836181009,20.0,178.51046006962306,373.7325539248742
ROUTE_02498,18/03/2026 11:35,Metro_Hub_East,Distribution_Center_South,,medium,van,,9.0,56.234464130810686,64.19641680919702
ROUTE_02499,2026-02-16 03:14:00,Warehouse_A,Metro_Hub_East,rainy,medium,van,117.78502451209438,24.0,65.72925015242467,90.06190729364182
ROUTE_02500,15/04/2026 07:17,Distribution_Center_South,Warehouse_B,sunny,jam,truck,51.87218398598895,2.0,212.78989344876217,467.2481265239538
ROUTE_02501,27/04/2026 09:04,Warehouse_C,Warehouse_A,rainy,low,electric,100.16467604222485,8.0,212.26258801827836,295.30061385056376
ROUTE_02502,25/04/2026 15:14,Warehouse_A,Metro_Hub_East,rainy,high,van,92.92069638529253,20.0,294.3579164481138,481.8690238533562
ROUTE_02503,10/01/2026 10:03,Distribution_Center_South,Warehouse_B,snowy,high,van,70.95582941739093,2.0,222.2273067776986,530.2676922224032
ROUTE_02504,2026-04-03 14:25:00,Distribution_Center_South,Distribution_Center_North,,high,van,114.9454215153723,999.0,163.17574390203077,268.24645531716925
ROUTE_02505,2026/03/30 17:50:00,Distribution_Center_South,Warehouse_C,sunny,medium,truck,28.05456928576632,7.0,261.47851235405926,325.5431148906863
ROUTE_02506,2026-05-25 23:05:00,Metro_Hub_West,Warehouse_C,stormy,jam,van,17.56538418560646,6.0,58.207706170302785,191.62448301652333
ROUTE_02507,2026-05-03 02:14:00,Distribution_Center_South,Metro_Hub_East,stormy,jam,electric,103.20562619987355,10.0,151.3098716419887,536.8422005403211
ROUTE_02508,11/01/2026 01:09,Distribution_Center_South,Warehouse_C,stormy,low,electric,55.50222891288105,5.0,107.51945995044383,191.12542466820906
ROUTE_02509,13/02/2026 04:41,Warehouse_A,Distribution_Center_South,sunny,jam,truck,102.40141823381195,11.0,58.2522078704589,135.16264550717838
ROUTE_02510,2026/04/30 18:26:00,Distribution_Center_North,Warehouse_A,snowy,jam,van,107.70537359747271,1.0,236.1455628744989,810.3110074778488
ROUTE_02511,2026-01-01 21:44:00,Metro_Hub_West,Metro_Hub_East,rainy,,van,12.182623266193215,2.0,167.91384823469866,225.87492773304933
ROUTE_02512,18/03/2026 11:32,Distribution_Center_North,Metro_Hub_East,snowy,medium,truck,106.59844774339697,24.0,180.32755437232248,345.64087111446787
ROUTE_02513,10/04/2026 08:39,Warehouse_A,Distribution_Center_South,stormy,low,electric,56.55669136748355,1.0,141.03890073578884,274.4576171414234
ROUTE_02514,2026-04-09 20:55:00,Metro_Hub_East,Metro_Hub_West,sunny,medium,van,63.699736235486704,19.0,154.2910525327385,173.51931921610102
ROUTE_02515,2026/01/23 07:55:00,Distribution_Center_North,Warehouse_B,sunny,low,van,77.05813877571917,2.0,61.32469452321085,70.489855088503
ROUTE_02516,2026-02-18 01:36:00,Warehouse_C,Warehouse_A,rainy,medium,van,111.53399977395998,21.0,211.68781255748365,309.85393321944815
ROUTE_02517,24/01/2026 06:01,Warehouse_C,Metro_Hub_East,snowy,low,truck,7.198350859422863,,146.7607870934077,228.16804095492483
ROUTE_02518,23/03/2026 00:27,Metro_Hub_East,Warehouse_C,sunny,medium,truck,59.836998856548966,23.0,250.52724474498748,281.7584065501141
ROUTE_02519,2026-02-26 19:35:00,Warehouse_A,Metro_Hub_East,stormy,medium,truck,84.08803487951448,21.0,82.99754403863055,178.03328381807148
ROUTE_02520,07/01/2026 02:31,Warehouse_C,Warehouse_B,rainy,high,van,88.11130013529628,24.0,85.36487522308565,128.2553596009484
ROUTE_02521,27/02/2026 14:44,Metro_Hub_West,Warehouse_C,rainy,medium,truck,84.64122962676741,4.0,204.3550843132857,343.26279046215393
ROUTE_02522,2026/02/20 11:16:00,Warehouse_A,Metro_Hub_West,,medium,truck,20.460039881934016,12.0,258.42092431729714,292.78191059223417
ROUTE_02523,2026/02/05 00:40:00,Warehouse_C,Warehouse_A,sunny,jam,electric,39.43049266274334,22.0,157.49341642690734,262.1196515349897
ROUTE_02524,2026/04/16 02:06:00,Warehouse_B,Metro_Hub_West,rainy,low,truck,,20.0,226.277544557937,251.9332549285476
ROUTE_02525,14/04/2026 11:42,Metro_Hub_East,Distribution_Center_South,snowy,high,truck,97.51027888314307,18.0,299.8190788031331,678.3369614114741
ROUTE_02526,2026/03/24 04:25:00,Metro_Hub_East,Distribution_Center_North,stormy,medium,truck,37.0573853276736,,297.3717227268106,731.9690196935364
ROUTE_02527,21/04/2026 14:16,Metro_Hub_East,Warehouse_B,,high,van,29.231070844728364,1.0,230.97094756185902,327.83613285656975
ROUTE_02528,13/03/2026 02:24,Warehouse_A,Metro_Hub_East,stormy,medium,van,115.10652218938107,24.0,229.6883522131272,473.32335615228794
ROUTE_02529,13/02/2026 13:01,Metro_Hub_West,Metro_Hub_East,stormy,medium,van,6.019277788048924,14.0,96.85709954370454,182.0889136552601
ROUTE_02530,2026-05-27 02:42:00,Distribution_Center_South,Distribution_Center_North,sunny,low,electric,119.74939840342749,4.0,255.05570051681892,281.15273813322915
ROUTE_02531,2026-03-28 18:33:00,Metro_Hub_East,Distribution_Center_South,sunny,medium,electric,82.8344493686005,5.0,139.37757430272256,171.91130134172684
ROUTE_02532,14/01/2026 08:12,Metro_Hub_West,Warehouse_B,sunny,high,electric,100.27396943664846,11.0,289.7383556640421,
ROUTE_02533,2026/05/17 09:42:00,Warehouse_C,Metro_Hub_East,stormy,low,truck,38.88123057981221,24.0,51.98547595087258,89.20884143449881
ROUTE_02534,22/05/2026 22:23,Warehouse_B,Distribution_Center_North,sunny,high,electric,6.646256931711898,23.0,147.67689959563603,157.08759078289256
ROUTE_02535,04/03/2026 16:47,Warehouse_A,Distribution_Center_North,rainy,jam,electric,89.85499463457596,13.0,180.07693167454462,412.315445584944
ROUTE_02536,2026-01-26 07:54:00,Warehouse_C,Distribution_Center_South,stormy,jam,electric,100.92662865507772,16.0,139.3921759132645,473.65876928380675
ROUTE_02537,2026-05-11 00:22:00,Distribution_Center_South,Metro_Hub_West,sunny,low,truck,90.1547551746547,24.0,86.8563814363347,92.49206918482795
ROUTE_02538,2026/03/17 01:58:00,Warehouse_C,Distribution_Center_North,stormy,jam,electric,21.427783039596438,13.0,190.10689197127766,574.6308475391036
ROUTE_02539,2026/03/03 10:57:00,Metro_Hub_West,Warehouse_A,sunny,high,truck,91.64421105955144,24.0,234.09783694878715,330.73072261129283
ROUTE_02540,2026-02-17 22:46:00,Metro_Hub_East,Warehouse_A,snowy,medium,truck,93.42611994237872,,204.10642092545305,457.93350759682835
ROUTE_02541,2026-04-26 22:32:00,Warehouse_B,Metro_Hub_East,sunny,high,van,80.73215930205632,2.0,93.30118917817066,150.80897523547404
ROUTE_02542,2026/03/15 09:31:00,Metro_Hub_West,Metro_Hub_East,stormy,high,van,93.10333227149242,16.0,227.53414497950146,595.2008243812785
ROUTE_02543,2026-02-18 12:32:00,Metro_Hub_West,Warehouse_A,stormy,medium,electric,102.2809655629392,6.0,99.36240763203207,223.51809234763488
ROUTE_02544,2026/05/23 10:24:00,Metro_Hub_East,Warehouse_A,snowy,medium,van,75.56447313730771,14.0,77.3046379894908,134.43034354175128
ROUTE_02545,02/05/2026 10:57,Distribution_Center_North,Warehouse_B,rainy,low,truck,15.189542106513091,1.0,216.48036416845497,286.25251844382353
ROUTE_02546,2026-04-27 05:06:00,Metro_Hub_East,Warehouse_B,stormy,low,electric,61.07719811172925,17.0,257.55255645076085,421.40457502233494
ROUTE_02547,2026-01-02 15:18:00,Distribution_Center_North,Warehouse_A,sunny,low,van,13.929673487234583,11.0,160.0156508780751,158.61003087441568
ROUTE_02548,14/02/2026 09:58,Metro_Hub_East,Warehouse_B,snowy,jam,van,51.86744856872954,19.0,173.4757841473782,454.52632518356074
ROUTE_02549,26/02/2026 21:04,Warehouse_B,Warehouse_A,snowy,high,electric,,3.0,111.74184402723276,218.08314660845613
ROUTE_02550,21/03/2026 18:29,Metro_Hub_West,Distribution_Center_North,stormy,low,van,12.591132076127781,11.0,163.5468640797087,264.95234899577457
ROUTE_02551,2026/01/28 23:40:00,Warehouse_B,Warehouse_C,stormy,low,truck,45.11436140649012,5.0,65.63540946334994,138.5263783215487
